center_id,meal_id,category,cuisine,center_type,op_area,latest_week,checkout_price,base_price,emailer_for_promotion,homepage_featured,orders_lag_1,orders_lag_2,orders_roll_mean_4,category_code,cuisine_code,center_type_code,discount,discount_pct,meal_label
36,2306,Pasta,Italian,TYPE_B,4.4,145,244.5,336.62,1,1,41.0,14.0,30.5,6,2,1,92.12,0.2736616956805894,Meal 2306 — Pasta (Italian)
36,2322,Beverages,Continental,TYPE_B,4.4,145,383.18,383.18,0,0,107.0,162.0,115.0,0,0,1,0.0,0.0,Meal 2322 — Beverages (Continental)
36,2444,Seafood,Continental,TYPE_B,4.4,145,728.53,727.53,0,0,256.0,324.0,181.75,11,0,1,-1.0,-0.0013745137657553,Meal 2444 — Seafood (Continental)
36,2490,Salad,Italian,TYPE_B,4.4,145,292.03,291.03,0,0,231.0,258.0,217.0,9,2,1,-1.0,-0.0034360718826237,Meal 2490 — Salad (Italian)
36,2492,Desert,Indian,TYPE_B,4.4,145,389.03,388.03,0,0,67.0,55.0,54.25,2,1,1,-1.0,-0.002577120325748,Meal 2492 — Desert (Indian)
36,2494,Soup,Thai,TYPE_B,4.4,145,196.0,244.5,0,1,188.0,121.0,155.0,12,3,1,48.5,0.1983640081799591,Meal 2494 — Soup (Thai)
36,2539,Beverages,Thai,TYPE_B,4.4,145,160.11,158.11,0,0,189.0,242.0,249.5,0,3,1,-2.0,-0.012649421288976,Meal 2539 — Beverages (Thai)
36,2569,Salad,Italian,TYPE_B,4.4,145,242.53,339.56,0,0,648.0,244.0,341.0,9,2,1,97.03,0.2857521498409707,Meal 2569 — Salad (Italian)
36,2577,Starters,Thai,TYPE_B,4.4,145,320.13,319.13,0,0,14.0,26.0,60.75,13,3,1,-1.0,-0.0031335192554758,Meal 2577 — Starters (Thai)
36,2581,Pizza,Continental,TYPE_B,4.4,145,564.6,563.6,0,0,271.0,121.0,334.25,7,0,1,-1.0,-0.0017743080198722,Meal 2581 — Pizza (Continental)
36,2631,Beverages,Indian,TYPE_B,4.4,145,155.26,153.26,0,0,54.0,69.0,57.25,0,1,1,-2.0,-0.0130497194310322,Meal 2631 — Beverages (Indian)
36,2640,Starters,Thai,TYPE_B,4.4,145,320.13,321.13,0,0,230.0,136.0,219.75,13,3,1,1.0,0.0031140036745243,Meal 2640 — Starters (Thai)
36,2664,Salad,Italian,TYPE_B,4.4,145,242.53,336.65,0,0,649.0,216.0,307.75,9,2,1,94.11999999999998,0.2795781969404425,Meal 2664 — Salad (Italian)
36,2704,Other Snacks,Thai,TYPE_B,4.4,145,319.13,320.13,0,0,121.0,188.0,181.75,5,3,1,1.0,0.0031237309842876,Meal 2704 — Other Snacks (Thai)
36,2707,Beverages,Italian,TYPE_B,4.4,145,231.83,231.83,0,0,582.0,851.0,783.5,0,2,1,0.0,0.0,Meal 2707 — Beverages (Italian)
36,2760,Other Snacks,Thai,TYPE_B,4.4,145,165.93,241.53,0,0,311.0,271.0,271.0,5,3,1,75.6,0.3130045957023972,Meal 2760 — Other Snacks (Thai)
36,2826,Sandwich,Italian,TYPE_B,4.4,145,377.33,378.33,0,0,418.0,513.0,472.25,10,2,1,1.0,0.0026431950942299,Meal 2826 — Sandwich (Italian)
36,2867,Seafood,Continental,TYPE_B,4.4,145,728.53,726.53,0,0,148.0,257.0,128.25,11,0,1,-2.0,-0.0027528113085488,Meal 2867 — Seafood (Continental)
36,2956,Fish,Continental,TYPE_B,4.4,145,639.23,639.23,0,0,149.0,175.0,155.75,4,0,1,0.0,0.0,Meal 2956 — Fish (Continental)
39,1062,Beverages,Italian,TYPE_C,3.8,145,159.11,157.14,1,0,391.0,338.0,371.5,0,2,2,-1.9700000000000275,-0.0125365915743924,Meal 1062 — Beverages (Italian)
39,1109,Rice Bowl,Indian,TYPE_C,3.8,145,284.24,284.24,0,0,271.0,270.0,229.5,8,1,2,0.0,0.0,Meal 1109 — Rice Bowl (Indian)
39,1207,Beverages,Continental,TYPE_C,3.8,145,358.96,357.96,0,0,27.0,40.0,40.5,0,0,2,-1.0,-0.0027936082243826,Meal 1207 — Beverages (Continental)
39,1216,Pasta,Italian,TYPE_C,3.8,145,416.13,418.13,0,0,53.0,80.0,56.75,6,2,2,2.0,0.0047832013966948,Meal 1216 — Pasta (Italian)
39,1230,Beverages,Continental,TYPE_C,3.8,145,350.2,349.2,0,0,54.0,81.0,74.5,0,0,2,-1.0,-0.0028636884306987,Meal 1230 — Beverages (Continental)
39,1247,Biryani,Indian,TYPE_C,3.8,145,446.23,446.23,0,0,15.0,13.0,20.25,1,1,2,0.0,0.0,Meal 1247 — Biryani (Indian)
39,1248,Beverages,Indian,TYPE_C,3.8,145,154.26,155.26,0,0,28.0,161.0,81.5,0,1,2,1.0,0.006440808965606,Meal 1248 — Beverages (Indian)
39,1445,Seafood,Continental,TYPE_C,3.8,145,727.53,727.53,0,0,54.0,40.0,33.75,11,0,2,0.0,0.0,Meal 1445 — Seafood (Continental)
39,1525,Other Snacks,Thai,TYPE_C,3.8,145,320.13,321.13,0,0,14.0,26.0,17.25,5,3,2,1.0,0.0031140036745243,Meal 1525 — Other Snacks (Thai)
39,1543,Desert,Indian,TYPE_C,3.8,145,484.09,482.09,0,0,136.0,108.0,121.5,2,1,2,-2.0,-0.0041486029579539,Meal 1543 — Desert (Indian)
39,1558,Pizza,Continental,TYPE_C,3.8,145,512.19,513.19,0,0,270.0,190.0,280.5,7,0,2,1.0,0.0019485960365556,Meal 1558 — Pizza (Continental)
39,1571,Fish,Continental,TYPE_C,3.8,142,581.03,582.03,0,0,14.0,15.0,17.5,4,0,2,1.0,0.0017181244953009,Meal 1571 — Fish (Continental)
39,1727,Rice Bowl,Indian,TYPE_C,3.8,145,423.95,421.95,0,0,365.0,636.0,347.75,8,1,2,-2.0,-0.004739898092191,Meal 1727 — Rice Bowl (Indian)
39,1754,Sandwich,Italian,TYPE_C,3.8,145,288.15,287.15,0,0,1080.0,1080.0,1039.25,10,2,2,-1.0,-0.0034825004353125,Meal 1754 — Sandwich (Italian)
39,1770,Biryani,Indian,TYPE_C,3.8,143,484.03,485.03,0,0,26.0,14.0,23.5,1,1,2,1.0,0.0020617281405273,Meal 1770 — Biryani (Indian)
39,1778,Beverages,Italian,TYPE_C,3.8,145,152.32,161.08,1,0,175.0,202.0,202.5,0,2,2,8.76000000000002,0.0543829153215794,Meal 1778 — Beverages (Italian)
39,1878,Starters,Thai,TYPE_C,3.8,145,321.13,321.13,0,0,40.0,15.0,48.0,13,3,2,0.0,0.0,Meal 1878 — Starters (Thai)
39,1885,Beverages,Thai,TYPE_C,3.8,145,119.31,120.31,0,0,150.0,202.0,209.0,0,3,2,1.0,0.0083118610256836,Meal 1885 — Beverages (Thai)
39,1902,Biryani,Indian,TYPE_C,3.8,142,447.23,445.23,0,0,14.0,14.0,14.25,1,1,2,-2.0,-0.004492060283449,Meal 1902 — Biryani (Indian)
39,1962,Pizza,Continental,TYPE_C,3.8,145,511.19,512.19,0,0,350.0,256.0,414.5,7,0,2,1.0000000000000568,0.0019524004763858,Meal 1962 — Pizza (Continental)
39,1971,Sandwich,Italian,TYPE_C,3.8,145,291.06,289.06,0,0,540.0,419.0,412.25,10,2,2,-2.0,-0.0069189787587352,Meal 1971 — Sandwich (Italian)
39,1993,Beverages,Thai,TYPE_C,3.8,145,116.4,116.4,0,0,283.0,323.0,303.25,0,3,2,0.0,0.0,Meal 1993 — Beverages (Thai)
39,2104,Fish,Continental,TYPE_C,3.8,143,581.03,581.03,0,0,26.0,27.0,37.0,4,0,2,0.0,0.0,Meal 2104 — Fish (Continental)
39,2126,Pasta,Italian,TYPE_C,3.8,145,436.53,507.31,0,0,54.0,27.0,44.0,6,2,2,70.78000000000003,0.1395202144645286,Meal 2126 — Pasta (Italian)
39,2139,Beverages,Indian,TYPE_C,3.8,145,260.93,261.93,0,0,15.0,14.0,24.0,0,1,2,1.0,0.0038178139197495,Meal 2139 — Beverages (Indian)
39,2290,Rice Bowl,Indian,TYPE_C,3.8,145,251.26,250.26,0,0,310.0,688.0,564.0,8,1,2,-1.0,-0.0039958443219052,Meal 2290 — Rice Bowl (Indian)
39,2304,Desert,Indian,TYPE_C,3.8,145,482.09,482.09,0,0,96.0,123.0,85.75,2,1,2,0.0,0.0,Meal 2304 — Desert (Indian)
39,2306,Pasta,Italian,TYPE_C,3.8,145,241.53,335.62,1,0,14.0,54.0,54.25,6,2,2,94.09,0.2803468208092485,Meal 2306 — Pasta (Italian)
39,2322,Beverages,Continental,TYPE_C,3.8,141,368.63,369.63,0,0,108.0,67.0,61.25,0,0,2,1.0,0.0027054081108135,Meal 2322 — Beverages (Continental)
39,2444,Seafood,Continental,TYPE_C,3.8,144,583.03,726.53,1,1,26.0,28.0,44.5,11,0,2,143.5,0.1975142113883803,Meal 2444 — Seafood (Continental)
39,2490,Salad,Italian,TYPE_C,3.8,145,274.57,273.57,0,0,365.0,244.0,270.25,9,2,2,-1.0,-0.0036553715685199,Meal 2490 — Salad (Italian)
39,2492,Desert,Indian,TYPE_C,3.8,145,446.23,446.23,0,0,55.0,67.0,71.5,2,1,2,0.0,0.0,Meal 2492 — Desert (Indian)
39,2539,Beverages,Thai,TYPE_C,3.8,145,120.34,120.34,0,0,108.0,123.0,111.75,0,3,2,0.0,0.0,Meal 2539 — Beverages (Thai)
39,2569,Salad,Italian,TYPE_C,3.8,145,243.53,334.71,0,0,1095.0,1552.0,1060.25,9,2,2,91.17999999999998,0.2724149263541572,Meal 2569 — Salad (Italian)
39,2577,Starters,Thai,TYPE_C,3.8,145,321.13,320.13,0,0,15.0,13.0,16.75,13,3,2,-1.0,-0.0031237309842876,Meal 2577 — Starters (Thai)
39,2581,Pizza,Continental,TYPE_C,3.8,145,512.19,512.19,0,0,189.0,134.0,280.0,7,0,2,0.0,0.0,Meal 2581 — Pizza (Continental)
39,2631,Beverages,Indian,TYPE_C,3.8,145,153.26,153.26,0,0,150.0,134.0,132.25,0,1,2,0.0,0.0,Meal 2631 — Beverages (Indian)
39,2640,Starters,Thai,TYPE_C,3.8,145,321.13,321.13,0,0,68.0,55.0,51.5,13,3,2,0.0,0.0,Meal 2640 — Starters (Thai)
39,2664,Salad,Italian,TYPE_C,3.8,145,243.47,283.3,0,0,729.0,1242.0,816.5,9,2,2,39.83000000000001,0.1405930109424638,Meal 2664 — Salad (Italian)
39,2704,Other Snacks,Thai,TYPE_C,3.8,145,319.13,320.13,0,0,41.0,26.0,37.25,5,3,2,1.0,0.0031237309842876,Meal 2704 — Other Snacks (Thai)
39,2707,Beverages,Italian,TYPE_C,3.8,145,192.09,193.09,0,0,177.0,285.0,254.0,0,2,2,1.0,0.0051789321042001,Meal 2707 — Beverages (Italian)
39,2760,Other Snacks,Thai,TYPE_C,3.8,145,183.36,261.93,0,0,28.0,40.0,27.25,5,3,2,78.57,0.2999656396747222,Meal 2760 — Other Snacks (Thai)
39,2826,Sandwich,Italian,TYPE_C,3.8,145,327.92,327.92,0,0,176.0,431.0,283.25,10,2,2,0.0,0.0,Meal 2826 — Sandwich (Italian)
39,2867,Seafood,Continental,TYPE_C,3.8,144,582.03,726.53,1,1,27.0,28.0,24.0,11,0,2,144.5,0.1988906170426548,Meal 2867 — Seafood (Continental)
39,2956,Fish,Continental,TYPE_C,3.8,80,583.03,581.03,0,0,54.0,28.0,32.333333333333336,4,0,2,-2.0,-0.0034421630552639,Meal 2956 — Fish (Continental)
41,1062,Beverages,Italian,TYPE_C,1.9,145,195.03,195.03,0,0,135.0,163.0,128.0,0,2,2,0.0,0.0,Meal 1062 — Beverages (Italian)
41,1109,Rice Bowl,Indian,TYPE_C,1.9,145,310.43,309.43,0,0,123.0,217.0,166.5,8,1,2,-1.0,-0.0032317486992211,Meal 1109 — Rice Bowl (Indian)
41,1198,Extras,Thai,TYPE_C,1.9,44,161.05,321.13,0,0,94.0,15.0,51.25,3,3,2,160.07999999999998,0.4984897082178556,Meal 1198 — Extras (Thai)
41,1207,Beverages,Continental,TYPE_C,1.9,145,390.0,388.0,0,0,40.0,40.0,57.75,0,0,2,-2.0,-0.0051546391752577,Meal 1207 — Beverages (Continental)
41,1216,Pasta,Italian,TYPE_C,1.9,144,291.03,418.13,0,0,28.0,14.0,27.5,6,2,2,127.10000000000002,0.3039724487599551,Meal 1216 — Pasta (Italian)
41,1230,Beverages,Continental,TYPE_C,1.9,145,386.12,533.53,0,0,163.0,69.0,74.75,0,0,2,147.40999999999997,0.2762918673739058,Meal 1230 — Beverages (Continental)
41,1247,Biryani,Indian,TYPE_C,1.9,129,445.23,447.23,0,0,28.0,26.0,20.5,1,1,2,2.0,0.0044719719160163,Meal 1247 — Biryani (Indian)
41,1248,Beverages,Indian,TYPE_C,1.9,16,45.62,253.23,0,0,27.0,15.0,21.0,0,1,2,207.61,0.8198475694033093,Meal 1248 — Beverages (Indian)
41,1311,Extras,Thai,TYPE_C,1.9,43,162.05,214.43,0,0,121.0,54.0,74.0,3,3,2,52.38,0.2442755211490929,Meal 1311 — Extras (Thai)
41,1438,Soup,Thai,TYPE_C,1.9,145,196.0,195.0,0,0,14.0,40.0,37.25,12,3,2,-1.0,-0.0051282051282051,Meal 1438 — Soup (Thai)
41,1445,Seafood,Continental,TYPE_C,1.9,37,668.33,668.33,0,0,13.0,15.0,13.75,11,0,2,0.0,0.0,Meal 1445 — Seafood (Continental)
41,1525,Other Snacks,Thai,TYPE_C,1.9,141,321.13,321.13,0,0,54.0,14.0,30.5,5,3,2,0.0,0.0,Meal 1525 — Other Snacks (Thai)
41,1543,Desert,Indian,TYPE_C,1.9,145,486.03,486.03,0,0,53.0,95.0,57.5,2,1,2,0.0,0.0,Meal 1543 — Desert (Indian)
41,1558,Pizza,Continental,TYPE_C,1.9,145,564.6,562.6,0,0,94.0,68.0,84.25,7,0,2,-2.0,-0.0035549235691432,Meal 1558 — Pizza (Continental)
41,1727,Rice Bowl,Indian,TYPE_C,1.9,145,372.48,466.63,0,0,41.0,161.0,162.25,8,1,2,94.14999999999998,0.2017658530313095,Meal 1727 — Rice Bowl (Indian)
41,1754,Sandwich,Italian,TYPE_C,1.9,145,319.16,318.16,0,0,324.0,365.0,286.5,10,2,2,-1.0,-0.00314307266784,Meal 1754 — Sandwich (Italian)
41,1770,Biryani,Indian,TYPE_C,1.9,145,484.03,485.03,0,0,14.0,13.0,13.25,1,1,2,1.0,0.0020617281405273,Meal 1770 — Biryani (Indian)
41,1778,Beverages,Italian,TYPE_C,1.9,145,193.03,193.03,0,0,162.0,230.0,169.0,0,2,2,0.0,0.0,Meal 1778 — Beverages (Italian)
41,1803,Extras,Thai,TYPE_C,1.9,44,162.05,214.43,0,0,54.0,94.0,74.5,3,3,2,52.38,0.2442755211490929,Meal 1803 — Extras (Thai)
41,1847,Soup,Thai,TYPE_C,1.9,144,196.0,194.0,0,0,13.0,14.0,17.0,12,3,2,-2.0,-0.0103092783505154,Meal 1847 — Soup (Thai)
41,1878,Starters,Thai,TYPE_C,1.9,140,320.13,319.13,0,0,15.0,15.0,20.75,13,3,2,-1.0,-0.0031335192554758,Meal 1878 — Starters (Thai)
41,1885,Beverages,Thai,TYPE_C,1.9,145,160.11,159.11,0,0,176.0,96.0,132.5,0,3,2,-1.0,-0.0062849600905034,Meal 1885 — Beverages (Thai)
41,1902,Biryani,Indian,TYPE_C,1.9,132,445.23,446.23,0,0,26.0,15.0,17.25,1,1,2,1.0,0.0022409967953745,Meal 1902 — Biryani (Indian)
41,1962,Pizza,Continental,TYPE_C,1.9,145,562.6,563.6,0,0,204.0,161.0,202.5,7,0,2,1.0,0.0017743080198722,Meal 1962 — Pizza (Continental)
41,1971,Sandwich,Italian,TYPE_C,1.9,145,345.35,344.35,0,0,69.0,40.0,41.0,10,2,2,-1.0,-0.0029040220705677,Meal 1971 — Sandwich (Italian)
41,1993,Beverages,Thai,TYPE_C,1.9,145,158.11,160.11,0,0,109.0,134.0,98.0,0,3,2,2.0,0.012491412154144,Meal 1993 — Beverages (Thai)
41,2126,Pasta,Italian,TYPE_C,1.9,145,486.03,485.03,0,0,13.0,15.0,17.25,6,2,2,-1.0,-0.0020617281405273,Meal 2126 — Pasta (Italian)
41,2139,Beverages,Indian,TYPE_C,1.9,145,262.93,291.03,0,0,13.0,14.0,27.0,0,1,2,28.09999999999997,0.0965536199017282,Meal 2139 — Beverages (Indian)
41,2290,Rice Bowl,Indian,TYPE_C,1.9,145,257.11,297.79,0,0,419.0,310.0,273.0,8,1,2,40.68000000000001,0.1366063333221397,Meal 2290 — Rice Bowl (Indian)
41,2304,Desert,Indian,TYPE_C,1.9,144,485.03,486.03,0,0,28.0,54.0,30.25,2,1,2,1.0,0.0020574861634055,Meal 2304 — Desert (Indian)
41,2306,Pasta,Italian,TYPE_C,1.9,144,290.03,336.62,0,0,14.0,15.0,14.0,6,2,2,46.59000000000003,0.1384053235101896,Meal 2306 — Pasta (Italian)
41,2322,Beverages,Continental,TYPE_C,1.9,145,389.0,461.75,0,0,162.0,67.0,90.75,0,0,2,72.75,0.15755278830536,Meal 2322 — Beverages (Continental)
41,2490,Salad,Italian,TYPE_C,1.9,145,291.03,290.03,0,0,176.0,134.0,155.0,9,2,2,-1.0,-0.0034479191807744,Meal 2490 — Salad (Italian)
41,2492,Desert,Indian,TYPE_C,1.9,113,387.03,387.03,0,0,28.0,27.0,47.5,2,1,2,0.0,0.0,Meal 2492 — Desert (Indian)
41,2539,Beverages,Thai,TYPE_C,1.9,145,160.11,159.11,0,0,67.0,81.0,53.75,0,3,2,-1.0,-0.0062849600905034,Meal 2539 — Beverages (Thai)
41,2569,Salad,Italian,TYPE_C,1.9,145,273.54,337.56,0,0,190.0,149.0,115.0,9,2,2,64.01999999999998,0.189655172413793,Meal 2569 — Salad (Italian)
41,2577,Starters,Thai,TYPE_C,1.9,144,321.13,319.13,0,0,13.0,15.0,13.75,13,3,2,-2.0,-0.0062670385109516,Meal 2577 — Starters (Thai)
41,2581,Pizza,Continental,TYPE_C,1.9,145,563.6,562.6,0,0,310.0,134.0,205.5,7,0,2,-1.0,-0.0017774617845716,Meal 2581 — Pizza (Continental)
41,2631,Beverages,Indian,TYPE_C,1.9,20,252.23,252.23,0,0,54.0,41.0,68.25,0,1,2,0.0,0.0,Meal 2631 — Beverages (Indian)
41,2640,Starters,Thai,TYPE_C,1.9,144,319.13,321.13,0,0,40.0,26.0,24.0,13,3,2,2.0,0.0062280073490486,Meal 2640 — Starters (Thai)
41,2664,Salad,Italian,TYPE_C,1.9,145,291.03,324.95,0,0,298.0,350.0,206.0,9,2,2,33.920000000000016,0.1043852900446223,Meal 2664 — Salad (Italian)
41,2704,Other Snacks,Thai,TYPE_C,1.9,145,320.13,320.13,0,0,13.0,14.0,17.0,5,3,2,0.0,0.0,Meal 2704 — Other Snacks (Thai)
41,2707,Beverages,Italian,TYPE_C,1.9,145,241.53,241.53,0,0,26.0,42.0,60.5,0,2,2,0.0,0.0,Meal 2707 — Beverages (Italian)
41,2760,Other Snacks,Thai,TYPE_C,1.9,144,163.99,241.53,0,0,42.0,15.0,21.25,5,3,2,77.53999999999999,0.3210367242164534,Meal 2760 — Other Snacks (Thai)
41,2826,Sandwich,Italian,TYPE_C,1.9,145,379.33,377.33,0,0,40.0,107.0,81.25,10,2,2,-2.0,-0.0053004001802136,Meal 2826 — Sandwich (Italian)
42,1062,Beverages,Italian,TYPE_B,3.9,145,162.05,160.05,1,0,270.0,202.0,259.5,0,2,1,-2.0,-0.0124960949703217,Meal 1062 — Beverages (Italian)
42,1109,Rice Bowl,Indian,TYPE_B,3.9,145,311.43,311.43,0,0,418.0,243.0,367.75,8,1,1,0.0,0.0,Meal 1109 — Rice Bowl (Indian)
42,1207,Beverages,Continental,TYPE_B,3.9,145,355.02,356.02,0,0,68.0,26.0,54.0,0,0,1,1.0,0.0028088309645525,Meal 1207 — Beverages (Continental)
42,1216,Pasta,Italian,TYPE_B,3.9,145,413.25,413.25,0,0,53.0,67.0,40.5,6,2,1,0.0,0.0,Meal 1216 — Pasta (Italian)
42,1230,Beverages,Continental,TYPE_B,3.9,145,365.75,363.75,0,0,15.0,40.0,51.0,0,0,1,-2.0,-0.0054982817869415,Meal 1230 — Beverages (Continental)
42,1247,Biryani,Indian,TYPE_B,3.9,145,446.23,445.23,0,0,54.0,13.0,33.75,1,1,1,-1.0,-0.0022460301417245,Meal 1247 — Biryani (Indian)
42,1248,Beverages,Indian,TYPE_B,3.9,145,145.5,146.5,0,0,13.0,27.0,37.25,0,1,1,1.0,0.0068259385665529,Meal 1248 — Beverages (Indian)
42,1445,Seafood,Continental,TYPE_B,3.9,145,727.53,728.53,0,0,68.0,94.0,67.0,11,0,1,1.0,0.001372627070951,Meal 1445 — Seafood (Continental)
42,1525,Other Snacks,Thai,TYPE_B,3.9,145,320.13,319.13,0,0,41.0,55.0,54.75,5,3,1,-1.0,-0.0031335192554758,Meal 1525 — Other Snacks (Thai)
42,1543,Desert,Indian,TYPE_B,3.9,145,482.09,483.09,0,0,82.0,55.0,71.5,2,1,1,1.0,0.0020700076590283,Meal 1543 — Desert (Indian)
42,1558,Pizza,Continental,TYPE_B,3.9,145,549.08,549.08,0,0,134.0,68.0,155.0,7,0,1,0.0,0.0,Meal 1558 — Pizza (Continental)
42,1571,Fish,Continental,TYPE_B,3.9,145,582.03,581.03,0,0,27.0,95.0,78.25,4,0,1,-1.0,-0.0017210815276319,Meal 1571 — Fish (Continental)
42,1727,Rice Bowl,Indian,TYPE_B,3.9,145,445.23,446.23,0,0,162.0,229.0,165.75,8,1,1,1.0,0.0022409967953745,Meal 1727 — Rice Bowl (Indian)
42,1754,Sandwich,Italian,TYPE_B,3.9,145,330.83,329.83,0,0,296.0,244.0,263.75,10,2,1,-1.0,-0.0030318649001,Meal 1754 — Sandwich (Italian)
42,1770,Biryani,Indian,TYPE_B,3.9,145,426.83,486.03,0,0,67.0,28.0,41.25,1,1,1,59.19999999999999,0.1218031808736086,Meal 1770 — Biryani (Indian)
42,1778,Beverages,Italian,TYPE_B,3.9,145,142.59,162.02,1,1,150.0,1376.0,456.0,0,2,1,19.430000000000007,0.119923466238736,Meal 1778 — Beverages (Italian)
42,1878,Starters,Thai,TYPE_B,3.9,145,319.13,320.13,0,0,296.0,161.0,239.0,13,3,1,1.0,0.0031237309842876,Meal 1878 — Starters (Thai)
42,1885,Beverages,Thai,TYPE_B,3.9,145,140.71,140.71,0,0,296.0,296.0,317.25,0,3,1,0.0,0.0,Meal 1885 — Beverages (Thai)
42,1902,Biryani,Indian,TYPE_B,3.9,144,447.23,446.23,0,0,26.0,54.0,37.0,1,1,1,-1.0,-0.0022409967953745,Meal 1902 — Biryani (Indian)
42,1962,Pizza,Continental,TYPE_B,3.9,145,549.08,547.08,0,0,148.0,175.0,303.25,7,0,1,-2.0,-0.0036557724647217,Meal 1962 — Pizza (Continental)
42,1971,Sandwich,Italian,TYPE_B,3.9,145,329.86,328.86,0,0,177.0,190.0,159.25,10,2,1,-1.0,-0.0030408076385087,Meal 1971 — Sandwich (Italian)
42,1993,Beverages,Thai,TYPE_B,3.9,145,137.74,138.74,0,0,339.0,297.0,344.75,0,3,1,1.0,0.0072077266830041,Meal 1993 — Beverages (Thai)
42,2104,Fish,Continental,TYPE_B,3.9,145,581.03,582.03,0,0,54.0,27.0,50.25,4,0,1,1.0,0.0017181244953009,Meal 2104 — Fish (Continental)
42,2126,Pasta,Italian,TYPE_B,3.9,145,436.53,472.42,0,1,13.0,53.0,50.25,6,2,1,35.89000000000004,0.0759705346937048,Meal 2126 — Pasta (Italian)
42,2139,Beverages,Indian,TYPE_B,3.9,145,292.03,291.03,0,0,15.0,26.0,27.5,0,1,1,-1.0,-0.0034360718826237,Meal 2139 — Beverages (Indian)
42,2290,Rice Bowl,Indian,TYPE_B,3.9,145,299.79,299.79,0,0,378.0,296.0,421.75,8,1,1,0.0,0.0,Meal 2290 — Rice Bowl (Indian)
42,2304,Desert,Indian,TYPE_B,3.9,145,482.09,482.09,0,0,28.0,26.0,23.75,2,1,1,0.0,0.0,Meal 2304 — Desert (Indian)
42,2306,Pasta,Italian,TYPE_B,3.9,145,242.53,335.62,1,1,14.0,14.0,61.0,6,2,1,93.09,0.2773672605923366,Meal 2306 — Pasta (Italian)
42,2322,Beverages,Continental,TYPE_B,3.9,145,363.78,363.78,0,0,69.0,27.0,61.75,0,0,1,0.0,0.0,Meal 2322 — Beverages (Continental)
42,2444,Seafood,Continental,TYPE_B,3.9,145,727.53,728.53,0,0,69.0,121.0,57.75,11,0,1,1.0,0.001372627070951,Meal 2444 — Seafood (Continental)
42,2490,Salad,Italian,TYPE_B,3.9,145,260.93,290.03,0,0,40.0,81.0,81.25,9,2,1,29.09999999999997,0.100334448160535,Meal 2490 — Salad (Italian)
42,2492,Desert,Indian,TYPE_B,3.9,145,454.93,454.93,0,0,81.0,53.0,70.75,2,1,1,0.0,0.0,Meal 2492 — Desert (Indian)
42,2539,Beverages,Thai,TYPE_B,3.9,145,135.83,134.83,0,0,230.0,121.0,179.5,0,3,1,-1.0,-0.0074167470147593,Meal 2539 — Beverages (Thai)
42,2569,Salad,Italian,TYPE_B,3.9,145,244.5,323.07,0,0,243.0,68.0,114.5,9,2,1,78.57,0.2431980685300399,Meal 2569 — Salad (Italian)
42,2577,Starters,Thai,TYPE_B,3.9,145,321.13,320.13,0,0,82.0,95.0,94.75,13,3,1,-1.0,-0.0031237309842876,Meal 2577 — Starters (Thai)
42,2581,Pizza,Continental,TYPE_B,3.9,145,547.08,549.08,0,0,149.0,121.0,226.25,7,0,1,2.0,0.0036424564726451,Meal 2581 — Pizza (Continental)
42,2631,Beverages,Indian,TYPE_B,3.9,145,155.26,155.26,0,0,67.0,27.0,43.75,0,1,1,0.0,0.0,Meal 2631 — Beverages (Indian)
42,2640,Starters,Thai,TYPE_B,3.9,145,320.13,319.13,0,0,215.0,229.0,310.5,13,3,1,-1.0,-0.0031335192554758,Meal 2640 — Starters (Thai)
42,2664,Salad,Italian,TYPE_B,3.9,145,248.38,322.07,0,0,311.0,122.0,162.25,9,2,1,73.69,0.2288011922873909,Meal 2664 — Salad (Italian)
42,2704,Other Snacks,Thai,TYPE_B,3.9,145,319.13,319.13,0,0,150.0,122.0,115.0,5,3,1,0.0,0.0,Meal 2704 — Other Snacks (Thai)
42,2707,Beverages,Italian,TYPE_B,3.9,145,207.58,233.83,0,0,271.0,215.0,219.5,0,2,1,26.25,0.1122610443484582,Meal 2707 — Beverages (Italian)
42,2760,Other Snacks,Thai,TYPE_B,3.9,145,184.36,260.93,0,0,175.0,107.0,114.5,5,3,1,76.57,0.2934503506687617,Meal 2760 — Other Snacks (Thai)
42,2826,Sandwich,Italian,TYPE_B,3.9,145,326.92,327.92,0,0,257.0,175.0,199.25,10,2,1,1.0,0.0030495242742132,Meal 2826 — Sandwich (Italian)
42,2867,Seafood,Continental,TYPE_B,3.9,144,582.03,727.53,1,0,96.0,109.0,84.5,11,0,1,145.5,0.1999917529174054,Meal 2867 — Seafood (Continental)
42,2956,Fish,Continental,TYPE_B,3.9,145,581.03,581.03,0,0,94.0,107.0,70.5,4,0,1,0.0,0.0,Meal 2956 — Fish (Continental)
43,1062,Beverages,Italian,TYPE_A,5.1,145,190.18,189.18,0,0,999.0,1338.0,1097.25,0,2,0,-1.0,-0.0052859710328787,Meal 1062 — Beverages (Italian)
43,1109,Rice Bowl,Indian,TYPE_A,5.1,145,283.3,283.3,0,0,1457.0,1835.0,1376.25,8,1,0,0.0,0.0,Meal 1109 — Rice Bowl (Indian)
43,1198,Extras,Thai,TYPE_A,5.1,145,171.75,194.0,0,0,634.0,593.0,664.25,3,3,0,22.25,0.1146907216494845,Meal 1198 — Extras (Thai)
